ensembl_gene_id mgi_symbol Symbol
ENSMUSG00000018068 Ints2 Ints2
ENSMUSG00000035161 Ints6 Ints6
ENSMUSG00000021975 Ints9 Ints9
ENSMUSG00000060798 Intu Intu
ENSMUSG00000028344 Invs Invs
ENSMUSG00000064065 Ipcef1 Ipcef1
ENSMUSG00000022837 Iqcb1 Iqcb1
ENSMUSG00000029601 Iqcd Iqcd
ENSMUSG00000036555 Iqce Iqce
ENSMUSG00000021676 Iqgap2 Iqgap2
ENSMUSG00000041115 Iqsec2 Iqsec2
ENSMUSG00000040797 Iqsec3 Iqsec3
ENSMUSG00000046192 Iqub Iqub
ENSMUSG00000031392 Irak1 Irak1
ENSMUSG00000060477 Irak2 Irak2
ENSMUSG00000034168 Irf2bpl Irf2bpl
ENSMUSG00000029771 Irf5 Irf5
ENSMUSG00000041515 Irf8 Irf8
ENSMUSG00000002325 Irf9 Irf9
ENSMUSG00000046879 Irgm1 Irgm1
ENSMUSG00000069874 Irgm2 Irgm2
ENSMUSG00000041037 Irgq Irgq
ENSMUSG00000055980 Irs1 Irs1
ENSMUSG00000054667 Irs4 Irs4
ENSMUSG00000031734 Irx3 Irx3
ENSMUSG00000044792 Isca1 Isca1
ENSMUSG00000035692 Isg15 Isg15
ENSMUSG00000024601 Isoc1 Isoc1
ENSMUSG00000052605 Isoc2b Isoc2b
ENSMUSG00000030056 Isy1 Isy1
ENSMUSG00000019139 Isyna1 Isyna1
ENSMUSG00000042284 Itga1 Itga1
ENSMUSG00000034664 Itga2b Itga2b
ENSMUSG00000001507 Itga3 Itga3
ENSMUSG00000027111 Itga6 Itga6
ENSMUSG00000030786 Itgam Itgam
ENSMUSG00000022817 Itgb5 Itgb5
ENSMUSG00000032925 Itgbl1 Itgbl1
ENSMUSG00000037254 Itih2 Itih2
ENSMUSG00000031239 Itm2a Itm2a
ENSMUSG00000026223 Itm2c Itm2c
ENSMUSG00000038855 Itpkb Itpkb
ENSMUSG00000030102 Itpr1 Itpr1
ENSMUSG00000095115 Itpripl2 Itpripl2
ENSMUSG00000022957 Itsn1 Itsn1
ENSMUSG00000037315 Jade3 Jade3
ENSMUSG00000002799 Jag2 Jag2
ENSMUSG00000028530 Jak1 Jak1
ENSMUSG00000063646 Jakmip1 Jakmip1
ENSMUSG00000038518 Jarid2 Jarid2
ENSMUSG00000063568 Jazf1 Jazf1
ENSMUSG00000036819 Jmjd4 Jmjd4
ENSMUSG00000056962 Jmjd6 Jmjd6
ENSMUSG00000022426 Josd1 Josd1
ENSMUSG00000025318 Jph3 Jph3
ENSMUSG00000052837 Junb Junb
ENSMUSG00000061751 Kalrn Kalrn
ENSMUSG00000042099 Kank3 Kank3
ENSMUSG00000018412 Kansl1 Kansl1
ENSMUSG00000022992 Kansl2 Kansl2
ENSMUSG00000010453 Kansl3 Kansl3
ENSMUSG00000087403 Kantr Kantr
ENSMUSG00000021767 Kat6b Kat6b
ENSMUSG00000038909 Kat7 Kat7
ENSMUSG00000019794 Katna1 Katna1
ENSMUSG00000027132 Katnbl1 Katnbl1
ENSMUSG00000025213 Kazald1 Kazald1
ENSMUSG00000059486 Kbtbd2 Kbtbd2
ENSMUSG00000005505 Kbtbd4 Kbtbd4
ENSMUSG00000055239 Kcmf1 Kcmf1
ENSMUSG00000042604 Kcna4 Kcna4
ENSMUSG00000045534 Kcna5 Kcna5
ENSMUSG00000050556 Kcnb1 Kcnb1
ENSMUSG00000092083 Kcnb2 Kcnb2
ENSMUSG00000035681 Kcnc2 Kcnc2
ENSMUSG00000027895 Kcnc4 Kcnc4
ENSMUSG00000040896 Kcnd3 Kcnd3
ENSMUSG00000051726 Kcnf1 Kcnf1
ENSMUSG00000058248 Kcnh1 Kcnh1
ENSMUSG00000038319 Kcnh2 Kcnh2
ENSMUSG00000059742 Kcnh7 Kcnh7
ENSMUSG00000035580 Kcnh8 Kcnh8
ENSMUSG00000029088 Kcnip4 Kcnip4
ENSMUSG00000051497 Kcnj16 Kcnj16
ENSMUSG00000026824 Kcnj3 Kcnj3
ENSMUSG00000043301 Kcnj6 Kcnj6
ENSMUSG00000033998 Kcnk1 Kcnk1
ENSMUSG00000033854 Kcnk10 Kcnk10
ENSMUSG00000050138 Kcnk12 Kcnk12
ENSMUSG00000037624 Kcnk2 Kcnk2
ENSMUSG00000046410 Kcnk6 Kcnk6
ENSMUSG00000020155 Kcnmb1 Kcnmb1
ENSMUSG00000054934 Kcnmb4 Kcnmb4
ENSMUSG00000054477 Kcnn2 Kcnn2
ENSMUSG00000000794 Kcnn3 Kcnn3
ENSMUSG00000028033 Kcnq5 Kcnq5
ENSMUSG00000058740 Kcnt1 Kcnt1
ENSMUSG00000052726 Kcnt2 Kcnt2
ENSMUSG00000036225 Kctd1 Kctd1
ENSMUSG00000001098 Kctd10 Kctd10
ENSMUSG00000098557 Kctd12 Kctd12
ENSMUSG00000041633 Kctd12b Kctd12b
ENSMUSG00000044952 Kctd21 Kctd21
ENSMUSG00000002778 Kdelr1 Kdelr1
ENSMUSG00000079111 Kdelr2 Kdelr2
ENSMUSG00000018476 Kdm6b Kdm6b
ENSMUSG00000026058 Khdrbs2 Khdrbs2
ENSMUSG00000022332 Khdrbs3 Khdrbs3
ENSMUSG00000029162 Khk Khk
ENSMUSG00000047153 Khnyn Khnyn
ENSMUSG00000007670 Khsrp Khsrp
ENSMUSG00000030677 Kif22 Kif22
ENSMUSG00000026494 Kif26b Kif26b
ENSMUSG00000060176 Kif27 Kif27
ENSMUSG00000027475 Kif3b Kif3b
ENSMUSG00000032489 Kif9 Kif9
ENSMUSG00000031788 Kifc3 Kifc3
ENSMUSG00000037262 Kin Kin
ENSMUSG00000019966 Kitl Kitl
ENSMUSG00000058488 Kl Kl
ENSMUSG00000040714 Klc3 Klc3
ENSMUSG00000020653 Klf11 Klf11
ENSMUSG00000035397 Klf16 Klf16
ENSMUSG00000055148 Klf2 Klf2
ENSMUSG00000003032 Klf4 Klf4
ENSMUSG00000005148 Klf5 Klf5
ENSMUSG00000000078 Klf6 Klf6
ENSMUSG00000041649 Klf8 Klf8
ENSMUSG00000029775 Klhdc10 Klhdc10
ENSMUSG00000032609 Klhdc8b Klhdc8b
ENSMUSG00000022076 Klhl1 Klhl1
ENSMUSG00000026455 Klhl12 Klhl12
ENSMUSG00000022750 Klhl22 Klhl22
ENSMUSG00000042155 Klhl23 Klhl23
ENSMUSG00000055707 Klhl26 Klhl26
ENSMUSG00000020627 Klhl29 Klhl29
ENSMUSG00000014164 Klhl3 Klhl3
ENSMUSG00000031828 Klhl36 Klhl36
ENSMUSG00000040102 Klhl42 Klhl42
ENSMUSG00000043008 Klhl6 Klhl6
ENSMUSG00000028986 Klhl7 Klhl7
ENSMUSG00000070923 Klhl9 Klhl9
ENSMUSG00000064023 Klk8 Klk8
ENSMUSG00000002028 Kmt2a Kmt2a
ENSMUSG00000048154 Kmt2d Kmt2d
ENSMUSG00000029004 Kmt2e Kmt2e
ENSMUSG00000029414 Kntc1 Kntc1
ENSMUSG00000027782 Kpna4 Kpna4
ENSMUSG00000046834 Krt1 Krt1
ENSMUSG00000035849 Krt222 Krt222
ENSMUSG00000067594 Krt77 Krt77
ENSMUSG00000029149 Krtcap3 Krtcap3
ENSMUSG00000061578 Ksr2 Ksr2
ENSMUSG00000073775 Kti12 Kti12
ENSMUSG00000031391 L1cam L1cam
ENSMUSG00000020988 L2hgdh L2hgdh
ENSMUSG00000019718 L3hypdh L3hypdh
ENSMUSG00000039089 L3mbtl3 L3mbtl3
ENSMUSG00000025937 Lactb2 Lactb2
ENSMUSG00000055541 Lair1 Lair1
ENSMUSG00000019846 Lama4 Lama4
ENSMUSG00000015647 Lama5 Lama5
ENSMUSG00000052911 Lamb2 Lamb2
ENSMUSG00000026639 Lamb3 Lamb3
ENSMUSG00000027270 Lamp5 Lamp5
ENSMUSG00000028062 Lamtor2 Lamtor2
ENSMUSG00000091512 Lamtor3 Lamtor3
ENSMUSG00000047344 Lancl3 Lancl3
ENSMUSG00000020585 Laptm4a Laptm4a
ENSMUSG00000023025 Larp4 Larp4
ENSMUSG00000033499 Larp4b Larp4b
ENSMUSG00000027968 Larp7 Larp7
ENSMUSG00000038366 Lasp1 Lasp1
ENSMUSG00000040021 Lats1 Lats1
ENSMUSG00000060594 Layn Layn
ENSMUSG00000096740 Lbhd1 Lbhd1
ENSMUSG00000016024 Lbp Lbp
ENSMUSG00000045275 Lca5l Lca5l
ENSMUSG00000000409 Lck Lck
ENSMUSG00000054469 Lclat1 Lclat1
ENSMUSG00000002699 Lcp2 Lcp2
ENSMUSG00000039706 Ldb2 Ldb2
ENSMUSG00000063229 Ldha Ldha
ENSMUSG00000048661 Lemd3 Lemd3
ENSMUSG00000057722 Lepr Lepr
ENSMUSG00000050335 Lgals3 Lgals3
ENSMUSG00000033880 Lgals3bp Lgals3bp
ENSMUSG00000042363 Lgalsl Lgalsl
ENSMUSG00000067242 Lgi1 Lgi1
ENSMUSG00000039252 Lgi2 Lgi2
ENSMUSG00000042793 Lgr6 Lgr6
ENSMUSG00000062252 Lhfpl5 Lhfpl5
ENSMUSG00000018698 Lhx1 Lhx1
ENSMUSG00000087211 Lhx1os Lhx1os
ENSMUSG00000056394 Lig1 Lig1
ENSMUSG00000049717 Lig4 Lig4
ENSMUSG00000040699 Limd2 Limd2
ENSMUSG00000019906 Lin7a Lin7a
ENSMUSG00000003872 Lin7b Lin7b
ENSMUSG00000058729 Lin9 Lin9
ENSMUSG00000049556 Lingo1 Lingo1
ENSMUSG00000051067 Lingo3 Lingo3
ENSMUSG00000053846 Lipg Lipg
ENSMUSG00000079342 Lipo1 Lipo1
ENSMUSG00000049288 Lix1l Lix1l
ENSMUSG00000041891 Lman1 Lman1
ENSMUSG00000021484 Lman2 Lman2
ENSMUSG00000001143 Lman2l Lman2l
ENSMUSG00000057604 Lmcd1 Lmcd1
ENSMUSG00000024590 Lmnb1 Lmnb1
ENSMUSG00000062075 Lmnb2 Lmnb2
ENSMUSG00000036111 Lmo1 Lmo1
ENSMUSG00000032698 Lmo2 Lmo2
ENSMUSG00000030226 Lmo3 Lmo3
ENSMUSG00000033060 Lmo7 Lmo7
ENSMUSG00000029228 Lnx1 Lnx1
ENSMUSG00000016520 Lnx2 Lnx2
ENSMUSG00000048814 Lonrf2 Lonrf2
ENSMUSG00000043165 Lor Lor
ENSMUSG00000024529 Lox Lox
ENSMUSG00000032334 Loxl1 Loxl1
ENSMUSG00000000693 Loxl3 Loxl3
ENSMUSG00000021608 Lpcat1 Lpcat1
ENSMUSG00000024052 Lpin2 Lpin2
ENSMUSG00000015568 Lpl Lpl
ENSMUSG00000033306 Lpp Lpp
ENSMUSG00000028003 Lrat Lrat
ENSMUSG00000028080 Lrba Lrba
ENSMUSG00000068015 Lrch1 Lrch1
ENSMUSG00000030600 Lrfn1 Lrfn1
ENSMUSG00000040490 Lrfn2 Lrfn2
ENSMUSG00000056215 Lrguk Lrguk
ENSMUSG00000032913 Lrig2 Lrig2
ENSMUSG00000019796 Lrp11 Lrp11
ENSMUSG00000027070 Lrp2 Lrp2
ENSMUSG00000001802 Lrp3 Lrp3
ENSMUSG00000028613 Lrp8 Lrp8
ENSMUSG00000090291 Lrrc10b Lrrc10b
ENSMUSG00000033728 Lrrc14 Lrrc14
ENSMUSG00000041673 Lrrc18 Lrrc18
ENSMUSG00000037151 Lrrc20 Lrrc20
ENSMUSG00000030125 Lrrc23 Lrrc23
ENSMUSG00000015980 Lrrc27 Lrrc27
ENSMUSG00000027702 Lrrc34 Lrrc34
ENSMUSG00000054320 Lrrc36 Lrrc36
ENSMUSG00000045201 Lrrc3b Lrrc3b
ENSMUSG00000063052 Lrrc40 Lrrc40
ENSMUSG00000028703 Lrrc41 Lrrc41
ENSMUSG00000025145 Lrrc45 Lrrc45
ENSMUSG00000075224 Lrrc55 Lrrc55
ENSMUSG00000020869 Lrrc59 Lrrc59
ENSMUSG00000022375 Lrrc6 Lrrc6
ENSMUSG00000023084 Lrrc71 Lrrc71
ENSMUSG00000071073 Lrrc73 Lrrc73
ENSMUSG00000007476 Lrrc8a Lrrc8a
ENSMUSG00000021090 Lrrc9 Lrrc9
ENSMUSG00000026305 Lrrfip1 Lrrfip1
ENSMUSG00000019892 Lrriq1 Lrriq1
ENSMUSG00000015133 Lrrk1 Lrrk1
ENSMUSG00000036273 Lrrk2 Lrrk2
ENSMUSG00000060780 Lrrtm1 Lrrtm1
ENSMUSG00000052581 Lrrtm4 Lrrtm4
ENSMUSG00000026792 Lrsam1 Lrsam1
ENSMUSG00000029703 Lrwd1 Lrwd1
ENSMUSG00000022538 Lsg1 Lsg1
ENSMUSG00000050188 Lsm10 Lsm10
ENSMUSG00000007050 Lsm2 Lsm2
ENSMUSG00000018819 Lsp1 Lsp1
ENSMUSG00000001247 Lsr Lsr
ENSMUSG00000073412 Lst1 Lst1
ENSMUSG00000001870 Ltbp1 Ltbp1
ENSMUSG00000024940 Ltbp3 Ltbp3
ENSMUSG00000020377 Ltc4s Ltc4s
ENSMUSG00000001089 Luzp1 Luzp1
ENSMUSG00000047557 Lxn Lxn
ENSMUSG00000075602 Ly6a Ly6a
ENSMUSG00000022587 Ly6e Ly6e
ENSMUSG00000022577 Ly6h Ly6h
ENSMUSG00000026980 Ly75 Ly75
ENSMUSG00000042228 Lyn Lyn
ENSMUSG00000022594 Lynx1 Lynx1
ENSMUSG00000026765 Lypd6b Lypd6b
ENSMUSG00000025903 Lypla1 Lypla1
ENSMUSG00000028670 Lypla2 Lypla2
ENSMUSG00000046573 Lyrm4 Lyrm4
ENSMUSG00000020268 Lyrm7 Lyrm7
ENSMUSG00000035840 Lysmd3 Lysmd3
ENSMUSG00000019726 Lyst Lyst
ENSMUSG00000069516 Lyz2 Lyz2
ENSMUSG00000028649 Macf1 Macf1
ENSMUSG00000055435 Maf Maf
ENSMUSG00000042622 Maff Maff
ENSMUSG00000025268 Maged2 Maged2
ENSMUSG00000056972 Magel2 Magel2
ENSMUSG00000052539 Magi3 Magi3
ENSMUSG00000028609 Magoh Magoh
ENSMUSG00000024479 Mal2 Mal2
ENSMUSG00000033207 Mamdc2 Mamdc2
ENSMUSG00000061143 Maml3 Maml3
ENSMUSG00000059401 Mamld1 Mamld1
ENSMUSG00000024085 Man2a1 Man2a1
ENSMUSG00000029119 Man2b2 Man2b2
ENSMUSG00000032295 Man2c1 Man2c1
ENSMUSG00000032575 Manf Manf
ENSMUSG00000050930 Map10 Map10
ENSMUSG00000019261 Map1s Map1s
ENSMUSG00000018932 Map2k3 Map2k3
ENSMUSG00000020623 Map2k6 Map2k6
ENSMUSG00000021754 Map3k1 Map3k1
ENSMUSG00000040390 Map3k10 Map3k10
ENSMUSG00000031303 Map3k15 Map3k15
ENSMUSG00000051590 Map3k19 Map3k19
ENSMUSG00000024383 Map3k2 Map3k2
ENSMUSG00000020700 Map3k3 Map3k3
ENSMUSG00000071369 Map3k5 Map3k5
ENSMUSG00000024235 Map3k8 Map3k8
ENSMUSG00000042724 Map3k9 Map3k9
ENSMUSG00000033900 Map9 Map9
ENSMUSG00000063358 Mapk1 Mapk1
ENSMUSG00000053137 Mapk11 Mapk11
ENSMUSG00000004864 Mapk13 Mapk13
ENSMUSG00000063704 Mapk15 Mapk15
ENSMUSG00000021936 Mapk8 Mapk8
ENSMUSG00000032577 Mapkapk3 Mapkapk3
ENSMUSG00000029454 Mapkapk5 Mapkapk5
ENSMUSG00000069662 Marcks Marcks
ENSMUSG00000060657 Marf1 Marf1
ENSMUSG00000026620 Mark1 Mark1
ENSMUSG00000044345 Marveld1 Marveld1
ENSMUSG00000059436 Max Max
ENSMUSG00000030678 Maz Maz
ENSMUSG00000024561 Mbd1 Mbd1
ENSMUSG00000035478 Mbd3 Mbd3
ENSMUSG00000030322 Mbd4 Mbd4
ENSMUSG00000036792 Mbd5 Mbd5
ENSMUSG00000036109 Mbnl3 Mbnl3
ENSMUSG00000038537 Mc3r Mc3r
ENSMUSG00000048755 Mcat Mcat
ENSMUSG00000071856 Mcc Mcc
ENSMUSG00000031139 Mcf2 Mcf2
ENSMUSG00000031442 Mcf2l Mcf2l
ENSMUSG00000024150 Mcfd2 Mcfd2
ENSMUSG00000050164 Mchr1 Mchr1
ENSMUSG00000026355 Mcm6 Mcm6
ENSMUSG00000039842 Mcph1 Mcph1
ENSMUSG00000021596 Mctp1 Mctp1
ENSMUSG00000009647 Mcu Mcu
ENSMUSG00000021371 Mcur1 Mcur1
ENSMUSG00000025963 Mdh1b Mdh1b
ENSMUSG00000058006 Mdn1 Mdn1
ENSMUSG00000030621 Me3 Me3
ENSMUSG00000027684 Mecom Mecom
ENSMUSG00000028910 Mecr Mecr
ENSMUSG00000021598 Med10 Med10
ENSMUSG00000056476 Med12l Med12l
ENSMUSG00000018076 Med13l Med13l
ENSMUSG00000019984 Med23 Med23
ENSMUSG00000085260 Med9os Med9os
ENSMUSG00000029659 Medag Medag
ENSMUSG00000005583 Mef2c Mef2c
ENSMUSG00000021268 Meg3 Meg3
ENSMUSG00000036466 Megf11 Megf11
ENSMUSG00000057751 Megf6 Megf6
ENSMUSG00000045039 Megf8 Megf8
ENSMUSG00000026650 Meig1 Meig1
ENSMUSG00000041420 Meis3 Meis3
ENSMUSG00000058704 Memo1 Memo1
ENSMUSG00000014361 Mertk Mertk
ENSMUSG00000051855 Mest Mest
ENSMUSG00000039208 Metrnl Metrnl
ENSMUSG00000004561 Mettl17 Mettl17
ENSMUSG00000020691 Mettl2 Mettl2
ENSMUSG00000025956 Mettl21a Mettl21a
ENSMUSG00000090266 Mettl23 Mettl23
ENSMUSG00000021891 Mettl6 Mettl6
ENSMUSG00000074480 Mex3a Mex3a
ENSMUSG00000048696 Mex3d Mex3d
ENSMUSG00000060572 Mfap2 Mfap2
ENSMUSG00000020522 Mfap3 Mfap3
ENSMUSG00000042436 Mfap4 Mfap4
ENSMUSG00000030116 Mfap5 Mfap5
ENSMUSG00000070056 Mfhas1 Mfhas1
ENSMUSG00000029020 Mfn2 Mfn2
ENSMUSG00000018169 Mfng Mfng
ENSMUSG00000027775 Mfsd1 Mfsd1
ENSMUSG00000020818 Mfsd11 Mfsd11
ENSMUSG00000033943 Mga Mga
ENSMUSG00000020346 Mgat1 Mgat1
ENSMUSG00000043998 Mgat2 Mgat2
ENSMUSG00000026110 Mgat4a Mgat4a
ENSMUSG00000036620 Mgat4b Mgat4b
ENSMUSG00000019888 Mgat4c Mgat4c
ENSMUSG00000036155 Mgat5 Mgat5
ENSMUSG00000027424 Mgme1 Mgme1
ENSMUSG00000054612 Mgmt Mgmt
ENSMUSG00000089661 Mia Mia
ENSMUSG00000097767 Miat Miat
ENSMUSG00000024294 Mib1 Mib1
ENSMUSG00000029060 Mib2 Mib2
ENSMUSG00000019823 Mical1 Mical1
ENSMUSG00000000266 Mid2 Mid2
ENSMUSG00000035621 Midn Midn
ENSMUSG00000032727 Mier3 Mier3
ENSMUSG00000029022 Miip Miip
ENSMUSG00000042447 Mios Mios
ENSMUSG00000021993 Mipep Mipep
ENSMUSG00000100252 Mir124-2hg Mir124-2hg
ENSMUSG00000097545 Mir124a-1hg Mir124a-1hg
ENSMUSG00000085148 Mir22hg Mir22hg
ENSMUSG00000076236 Mir682 Mir682
ENSMUSG00000097391 Mirg Mirg
ENSMUSG00000040599 Mis12 Mis12
ENSMUSG00000022978 Mis18a Mis18a
ENSMUSG00000026088 Mitd1 Mitd1
ENSMUSG00000025609 Mkln1 Mkln1
ENSMUSG00000086212 Mkln1os Mkln1os
ENSMUSG00000028708 Mknk1 Mknk1
ENSMUSG00000020190 Mknk2 Mknk2
ENSMUSG00000048416 Mlf1 Mlf1
ENSMUSG00000032498 Mlh1 Mlh1
ENSMUSG00000017801 Mlx Mlx
ENSMUSG00000005373 Mlxipl Mlxipl
ENSMUSG00000048497 Mmgt2 Mmgt2
ENSMUSG00000029436 Mmp17 Mmp17
ENSMUSG00000027612 Mmp24 Mmp24
ENSMUSG00000025159 Mms19 Mms19
ENSMUSG00000033752 Mnd1 Mnd1
ENSMUSG00000006262 Mob1b Mob1b
ENSMUSG00000028709 Mob3c Mob3c
ENSMUSG00000025979 Mob4 Mob4
ENSMUSG00000030036 Mogs Mogs
ENSMUSG00000056458 Mok Mok
ENSMUSG00000034543 Morc2a Morc2a
ENSMUSG00000039456 Morc3 Morc3
ENSMUSG00000029049 Morn1 Morn1
ENSMUSG00000029477 Morn3 Morn3
ENSMUSG00000026894 Morn5 Morn5
ENSMUSG00000023074 Mospd1 Mospd1
ENSMUSG00000037221 Mospd3 Mospd3
ENSMUSG00000002227 Mov10 Mov10
ENSMUSG00000020287 Mpg Mpg
ENSMUSG00000038126 Mphosph9 Mphosph9
ENSMUSG00000032306 Mpi Mpi
ENSMUSG00000012429 Mplkip Mplkip
ENSMUSG00000031402 Mpp1 Mpp1
ENSMUSG00000057440 Mpp7 Mpp7
ENSMUSG00000041708 Mpped1 Mpped1
ENSMUSG00000016386 Mpped2 Mpped2
ENSMUSG00000042761 Mrap2 Mrap2
ENSMUSG00000020695 Mrc2 Mrc2
ENSMUSG00000031928 Mre11a Mre11a
ENSMUSG00000048965 Mrgpre Mrgpre
ENSMUSG00000019933 Mrln Mrln
ENSMUSG00000018405 Mrm1 Mrm1
ENSMUSG00000022558 Mroh1 Mroh1
ENSMUSG00000029486 Mrpl1 Mrpl1
ENSMUSG00000024683 Mrpl16 Mrpl16
ENSMUSG00000002767 Mrpl2 Mrpl2
ENSMUSG00000020514 Mrpl22 Mrpl22
ENSMUSG00000028622 Mrpl37 Mrpl37
ENSMUSG00000020775 Mrpl38 Mrpl38
ENSMUSG00000026248 Mrpl44 Mrpl44
ENSMUSG00000018882 Mrpl45 Mrpl45
ENSMUSG00000058267 Mrps14 Mrps14
ENSMUSG00000049960 Mrps16 Mrps16
ENSMUSG00000041632 Mrps27 Mrps27
ENSMUSG00000040112 Mrps35 Mrps35
ENSMUSG00000026887 Mrrf Mrrf
ENSMUSG00000024677 Ms4a6b Ms4a6b
ENSMUSG00000079419 Ms4a6c Ms4a6c
ENSMUSG00000024679 Ms4a6d Ms4a6d
ENSMUSG00000051246 Msantd1 Msantd1
ENSMUSG00000024151 Msh2 Msh2
ENSMUSG00000005370 Msh6 Msh6
ENSMUSG00000054256 Msi1 Msi1
ENSMUSG00000066415 Msl2 Msl2
ENSMUSG00000021144 Mta1 Mta1
ENSMUSG00000062937 Mtap Mtap
ENSMUSG00000052105 Mtcl1 Mtcl1
ENSMUSG00000021519 Mterf3 Mterf3
ENSMUSG00000029267 Mtf2 Mtf2
ENSMUSG00000059183 Mtfmt Mtfmt
ENSMUSG00000004748 Mtfp1 Mtfp1
ENSMUSG00000029009 Mthfr Mthfr
ENSMUSG00000045934 Mtmr11 Mtmr11
ENSMUSG00000039458 Mtmr12 Mtmr12
ENSMUSG00000034354 Mtmr3 Mtmr3
ENSMUSG00000029840 Mtpn Mtpn
ENSMUSG00000021311 Mtr Mtr
ENSMUSG00000019774 Mtrf1l Mtrf1l
ENSMUSG00000028158 Mttp Mttp
ENSMUSG00000029651 Mtus2 Mtus2
ENSMUSG00000020814 Mxra7 Mxra7
ENSMUSG00000029070 Mxra8 Mxra8
ENSMUSG00000040463 Mybbp1a Mybbp1a
ENSMUSG00000039110 Mycbpap Mycbpap
ENSMUSG00000037169 Mycn Mycn
ENSMUSG00000032508 Myd88 Myd88
ENSMUSG00000001285 Myg1 Myg1
ENSMUSG00000020900 Myh10 Myh10
ENSMUSG00000053093 Myh7 Myh7
ENSMUSG00000034868 Myl12b Myl12b
ENSMUSG00000067818 Myl9 Myl9
ENSMUSG00000037730 Mynn Mynn
ENSMUSG00000022272 Myo10 Myo10
ENSMUSG00000039057 Myo16 Myo16
ENSMUSG00000018417 Myo1b Myo1b
ENSMUSG00000017774 Myo1c Myo1c
ENSMUSG00000030761 Myo7a Myo7a
ENSMUSG00000041794 Myrip Myrip
ENSMUSG00000061911 Myt1l Myt1l
ENSMUSG00000022671 Mzt2 Mzt2
ENSMUSG00000031652 N4bp1 N4bp1
ENSMUSG00000037795 N4bp2 N4bp2
ENSMUSG00000029655 N4bp2l2 N4bp2l2
ENSMUSG00000001053 N4bp3 N4bp3
ENSMUSG00000063273 Naa15 Naa15
ENSMUSG00000022020 Naa16 Naa16
ENSMUSG00000002728 Naa20 Naa20
ENSMUSG00000042719 Naa25 Naa25
ENSMUSG00000021555 Naa35 Naa35
ENSMUSG00000024764 Naa40 Naa40
ENSMUSG00000005982 Naa60 Naa60
ENSMUSG00000043943 Naalad2 Naalad2
ENSMUSG00000026107 Nabp1 Nabp1
ENSMUSG00000061315 Naca Naca
ENSMUSG00000022453 Naga Naga
ENSMUSG00000034744 Nagk Nagk
ENSMUSG00000072437 Nanos1 Nanos1
ENSMUSG00000028334 Nans Nans
ENSMUSG00000082229 Nap1l2 Nap1l2
ENSMUSG00000022574 Naprt Naprt
ENSMUSG00000024587 Nars Nars
ENSMUSG00000028693 Nasp Nasp
ENSMUSG00000027185 Nat10 Nat10
ENSMUSG00000048142 Nat8l Nat8l
ENSMUSG00000020181 Nav3 Nav3
ENSMUSG00000002341 Ncan Ncan
ENSMUSG00000015950 Ncf1 Ncf1
ENSMUSG00000032475 Nck1 Nck1
ENSMUSG00000022488 Nckap1l Nckap1l
ENSMUSG00000023009 Nckap5l Nckap5l
ENSMUSG00000032598 Nckipsd Nckipsd
ENSMUSG00000018501 Ncor1 Ncor1
ENSMUSG00000003458 Ncstn Ncstn
ENSMUSG00000039308 Ndst2 Ndst2
ENSMUSG00000027977 Ndst3 Ndst3
ENSMUSG00000016427 Ndufa1 Ndufa1
ENSMUSG00000040280 Ndufa4l2 Ndufa4l2
ENSMUSG00000027305 Ndufaf1 Ndufaf1
ENSMUSG00000005510 Ndufs3 Ndufs3
ENSMUSG00000053702 Nebl Nebl
ENSMUSG00000040536 Necab1 Necab1
ENSMUSG00000031837 Necab2 Necab2
ENSMUSG00000027489 Necab3 Necab3
ENSMUSG00000024589 Nedd4l Nedd4l
ENSMUSG00000021365 Nedd9 Nedd9
ENSMUSG00000022055 Nefl Nefl
ENSMUSG00000022054 Nefm Nefm
ENSMUSG00000035121 Neil2 Neil2
ENSMUSG00000031644 Nek1 Nek1
ENSMUSG00000035032 Nek11 Nek11
ENSMUSG00000026749 Nek6 Nek6
ENSMUSG00000017405 Nek8 Nek8
ENSMUSG00000034290 Nek9 Nek9
ENSMUSG00000024369 Nelfe Nelfe
ENSMUSG00000055409 Nell1 Nell1
ENSMUSG00000022454 Nell2 Nell2
ENSMUSG00000037499 Nenf Nenf
ENSMUSG00000021215 Net1 Net1
ENSMUSG00000050321 Neto1 Neto1
ENSMUSG00000039873 Neurl2 Neurl2
ENSMUSG00000039103 Nexn Nexn
ENSMUSG00000033016 Nfatc1 Nfatc1
ENSMUSG00000027544 Nfatc2 Nfatc2
ENSMUSG00000023411 Nfatc4 Nfatc4
ENSMUSG00000036931 Nfkbid Nfkbid
ENSMUSG00000023947 Nfkbie Nfkbie
ENSMUSG00000042419 Nfkbil1 Nfkbil1
ENSMUSG00000042185 Nfrkb Nfrkb
ENSMUSG00000072889 Nfxl1 Nfxl1
ENSMUSG00000032897 Nfyc Nfyc
ENSMUSG00000021032 Ngb Ngb
ENSMUSG00000026259 Ngef Ngef
ENSMUSG00000021785 Ngly1 Ngly1
ENSMUSG00000047084 Ngrn Ngrn
ENSMUSG00000048540 Nhlh2 Nhlh2
ENSMUSG00000042997 Nhlrc3 Nhlrc3
ENSMUSG00000001056 Nhp2 Nhp2
ENSMUSG00000059493 Nhs Nhs
ENSMUSG00000079481 Nhsl2 Nhsl2
ENSMUSG00000095930 Nim1k Nim1k
ENSMUSG00000021068 Nin Nin
